start_time,trip_count
"4/21/2015 21",19
"4/21/2015 22",18
"4/21/2015 23",7
"4/21/2015 4",3
"4/21/2015 5",6
"4/21/2015 6",39
"4/21/2015 7",115
"4/21/2015 8",202
"4/21/2015 9",146
"4/22/2014 1",1
"4/22/2014 10",43
"4/22/2014 11",36
"4/22/2014 12",32
"4/22/2014 13",31
"4/22/2014 14",21
"4/22/2014 15",41
"4/22/2014 16",95
"4/22/2014 17",141
"4/22/2014 18",114
"4/22/2014 19",56
"4/22/2014 20",29
"4/22/2014 21",12
"4/22/2014 22",8
"4/22/2014 23",6
"4/22/2014 5",5
"4/22/2014 6",30
"4/22/2014 7",70
"4/22/2014 8",172
"4/22/2014 9",123
"4/22/2015 0",5
"4/22/2015 1",2
"4/22/2015 10",50
"4/22/2015 11",38
"4/22/2015 12",49
"4/22/2015 13",41
"4/22/2015 14",38
"4/22/2015 15",48
"4/22/2015 16",112
"4/22/2015 17",183
"4/22/2015 18",141
"4/22/2015 19",63
"4/22/2015 2",1
"4/22/2015 20",23
"4/22/2015 21",17
"4/22/2015 22",22
"4/22/2015 23",16
"4/22/2015 3",1
"4/22/2015 4",5
"4/22/2015 5",5
"4/22/2015 6",32
"4/22/2015 7",104
"4/22/2015 8",219
"4/22/2015 9",161
"4/23/2014 0",5
"4/23/2014 10",46
"4/23/2014 11",38
"4/23/2014 12",44
"4/23/2014 13",55
"4/23/2014 14",30
"4/23/2014 15",30
"4/23/2014 16",79
"4/23/2014 17",148
"4/23/2014 18",115
"4/23/2014 19",47
"4/23/2014 2",1
"4/23/2014 20",35
"4/23/2014 21",17
"4/23/2014 22",12
"4/23/2014 23",9
"4/23/2014 5",7
"4/23/2014 6",25
"4/23/2014 7",71
"4/23/2014 8",159
"4/23/2014 9",116
"4/23/2015 0",5
"4/23/2015 1",1
"4/23/2015 10",56
"4/23/2015 11",50
"4/23/2015 12",56
"4/23/2015 13",55
"4/23/2015 14",45
"4/23/2015 15",48
"4/23/2015 16",124
"4/23/2015 17",189
"4/23/2015 18",119
"4/23/2015 19",51
"4/23/2015 20",29
"4/23/2015 21",25
"4/23/2015 22",14
"4/23/2015 23",8
"4/23/2015 3",2
"4/23/2015 4",4
"4/23/2015 5",5
"4/23/2015 6",37
"4/23/2015 7",110
"4/23/2015 8",197
"4/23/2015 9",138
"4/24/2014 0",1
"4/24/2014 10",43
"4/24/2014 11",42
"4/24/2014 12",41
"4/24/2014 13",43
"4/24/2014 14",34
"4/24/2014 15",37
"4/24/2014 16",87
"4/24/2014 17",121
"4/24/2014 18",93
"4/24/2014 19",52
"4/24/2014 20",22
"4/24/2014 21",16
"4/24/2014 22",7
"4/24/2014 23",13
"4/24/2014 5",5
"4/24/2014 6",30
"4/24/2014 7",78
"4/24/2014 8",155
"4/24/2014 9",98
"4/24/2015 0",3
"4/24/2015 1",2
"4/24/2015 10",43
"4/24/2015 11",52
"4/24/2015 12",30
"4/24/2015 13",41
"4/24/2015 14",43
"4/24/2015 15",57
"4/24/2015 16",132
"4/24/2015 17",146
"4/24/2015 18",105
"4/24/2015 19",38
"4/24/2015 2",1
"4/24/2015 20",12
"4/24/2015 21",12
"4/24/2015 22",9
"4/24/2015 23",2
"4/24/2015 4",4
"4/24/2015 5",7
"4/24/2015 6",29
"4/24/2015 7",87
"4/24/2015 8",183
"4/24/2015 9",133
"4/25/2014 0",4
"4/25/2014 1",2
"4/25/2014 10",18
"4/25/2014 11",34
"4/25/2014 12",19
"4/25/2014 13",13
"4/25/2014 14",12
"4/25/2014 15",26
"4/25/2014 16",72
"4/25/2014 17",104
"4/25/2014 18",65
"4/25/2014 19",28
"4/25/2014 20",19
"4/25/2014 21",9
"4/25/2014 22",12
"4/25/2014 23",8
"4/25/2014 5",6
"4/25/2014 6",26
"4/25/2014 7",26
"4/25/2014 8",47
"4/25/2014 9",49
"4/25/2015 0",3
"4/25/2015 1",1
"4/25/2015 10",18
"4/25/2015 11",38
"4/25/2015 12",37
"4/25/2015 13",43
"4/25/2015 14",43
"4/25/2015 15",51
"4/25/2015 16",44
"4/25/2015 17",26
"4/25/2015 18",20
"4/25/2015 19",17
"4/25/2015 20",18
"4/25/2015 21",8
"4/25/2015 22",7
"4/25/2015 23",3
"4/25/2015 5",1
"4/25/2015 7",5
"4/25/2015 8",12
"4/25/2015 9",10
"4/26/2014 0",4
"4/26/2014 1",4
"4/26/2014 10",27
"4/26/2014 11",46
"4/26/2014 12",39
"4/26/2014 13",29
"4/26/2014 14",23
"4/26/2014 15",28
"4/26/2014 16",39
"4/26/2014 17",20
"4/26/2014 18",32
"4/26/2014 19",13
"4/26/2014 2",1
"4/26/2014 20",15
"4/26/2014 21",9
"4/26/2014 22",9
"4/26/2014 23",6
"4/26/2014 3",1
"4/26/2014 6",3
"4/26/2014 7",4
"4/26/2014 8",6
"4/26/2014 9",25
"4/26/2015 10",26
"4/26/2015 11",22
"4/26/2015 12",20
"4/26/2015 13",23
"4/26/2015 14",41
"4/26/2015 15",31
"4/26/2015 16",24
"4/26/2015 17",15
"4/26/2015 18",15
"4/26/2015 19",5
"4/26/2015 2",1
"4/26/2015 20",3
"4/26/2015 21",8
"4/26/2015 22",4
"4/26/2015 23",3
"4/26/2015 6",2
"4/26/2015 7",7
"4/26/2015 8",17
"4/26/2015 9",24
"4/27/2014 0",3
"4/27/2014 1",20
"4/27/2014 10",14
"4/27/2014 11",32
"4/27/2014 12",36
"4/27/2014 13",35
"4/27/2014 14",29
"4/27/2014 15",29
"4/27/2014 16",30
"4/27/2014 17",29
"4/27/2014 18",21
"4/27/2014 19",17
"4/27/2014 2",14
"4/27/2014 20",8
"4/27/2014 21",12
"4/27/2014 22",6
"4/27/2014 23",5
"4/27/2014 8",2
"4/27/2014 9",12
"4/27/2015 0",1
"4/27/2015 1",1
"4/27/2015 10",48
"4/27/2015 11",22
"4/27/2015 12",37
"4/27/2015 13",26
"4/27/2015 14",35
"4/27/2015 15",49
"4/27/2015 16",123
"4/27/2015 17",186
"4/27/2015 18",112
"4/27/2015 19",59
"4/27/2015 20",17
"4/27/2015 21",19
"4/27/2015 22",6
"4/27/2015 23",4
"4/27/2015 4",4
"4/27/2015 5",6
"4/27/2015 6",41
"4/27/2015 7",100
"4/27/2015 8",206
"4/27/2015 9",131
"4/28/2014 1",3
"4/28/2014 10",49
"4/28/2014 11",41
"4/28/2014 12",45
"4/28/2014 13",49
"4/28/2014 14",38
"4/28/2014 15",49
"4/28/2014 16",88
"4/28/2014 17",177
"4/28/2014 18",117
"4/28/2014 19",68
"4/28/2014 20",31
"4/28/2014 21",18
"4/28/2014 22",15
"4/28/2014 23",15
"4/28/2014 5",3
"4/28/2014 6",27
"4/28/2014 7",75
"4/28/2014 8",162
"4/28/2014 9",107
"4/28/2015 0",3
"4/28/2015 10",68
"4/28/2015 11",37
"4/28/2015 12",56
"4/28/2015 13",44
"4/28/2015 14",42
"4/28/2015 15",43
"4/28/2015 16",126
"4/28/2015 17",204
"4/28/2015 18",123
"4/28/2015 19",70
"4/28/2015 20",33
"4/28/2015 21",20
"4/28/2015 22",12
"4/28/2015 23",4
"4/28/2015 4",4
"4/28/2015 5",10
"4/28/2015 6",33
"4/28/2015 7",101
"4/28/2015 8",203
"4/28/2015 9",139
"4/29/2014 0",2
"4/29/2014 10",42
"4/29/2014 11",55
"4/29/2014 12",82
"4/29/2014 13",38
"4/29/2014 14",39
"4/29/2014 15",40
"4/29/2014 16",84
"4/29/2014 17",142
"4/29/2014 18",141
"4/29/2014 19",49
"4/29/2014 20",37
"4/29/2014 21",30
"4/29/2014 22",18
"4/29/2014 23",8
"4/29/2014 5",6
"4/29/2014 6",28
"4/29/2014 7",75
"4/29/2014 8",193
"4/29/2014 9",118
"4/29/2015 1",1
"4/29/2015 10",69
"4/29/2015 11",50
"4/29/2015 12",41
"4/29/2015 13",46
"4/29/2015 14",30
"4/29/2015 15",47
"4/29/2015 16",102
"4/29/2015 17",189
"4/29/2015 18",129
"4/29/2015 19",60
"4/29/2015 20",27
"4/29/2015 21",20
"4/29/2015 22",14
"4/29/2015 23",6
"4/29/2015 4",6
"4/29/2015 5",8
"4/29/2015 6",25
"4/29/2015 7",103
"4/29/2015 8",196
"4/29/2015 9",145
"4/3/2014 0",1
"4/3/2014 1",1
"4/3/2014 10",45
"4/3/2014 11",38
"4/3/2014 12",46
"4/3/2014 13",57
"4/3/2014 14",38
"4/3/2014 15",39
"4/3/2014 16",75
"4/3/2014 17",130
"4/3/2014 18",89
"4/3/2014 19",38
"4/3/2014 20",22
"4/3/2014 21",11
"4/3/2014 22",13
"4/3/2014 23",9
"4/3/2014 4",2
"4/3/2014 5",5
"4/3/2014 6",18
"4/3/2014 7",63
"4/3/2014 8",152
"4/3/2014 9",105
"4/3/2015 0",10
"4/3/2015 1",2
"4/3/2015 10",51
"4/3/2015 11",51
"4/3/2015 12",45
"4/3/2015 13",57
"4/3/2015 14",47
"4/3/2015 15",65
"4/3/2015 16",119
"4/3/2015 17",161
"4/3/2015 18",84
"4/3/2015 19",28
"4/3/2015 2",1
"4/3/2015 20",13
"4/3/2015 21",10
"4/3/2015 22",12
"4/3/2015 23",6
"4/3/2015 4",1
"4/3/2015 5",3
"4/3/2015 6",22
"4/3/2015 7",78
"4/3/2015 8",153
"4/3/2015 9",136
"4/30/2014 0",3
"4/30/2014 10",41
"4/30/2014 11",51
"4/30/2014 12",55
"4/30/2014 13",49
"4/30/2014 14",36
"4/30/2014 15",44
"4/30/2014 16",113
"4/30/2014 17",154
"4/30/2014 18",116
"4/30/2014 19",54
"4/30/2014 20",30
"4/30/2014 21",31
"4/30/2014 22",18
"4/30/2014 23",12
"4/30/2014 4",1
"4/30/2014 5",8
"4/30/2014 6",32
"4/30/2014 7",97
"4/30/2014 8",169
"4/30/2014 9",108
"4/30/2015 0",3
"4/30/2015 1",1
"4/30/2015 10",57
"4/30/2015 11",54
"4/30/2015 12",55
"4/30/2015 13",39
"4/30/2015 14",33
"4/30/2015 15",50
"4/30/2015 16",107
"4/30/2015 17",165
"4/30/2015 18",128
"4/30/2015 19",59
"4/30/2015 2",2
"4/30/2015 20",27
"4/30/2015 21",21
"4/30/2015 22",16
"4/30/2015 23",9
"4/30/2015 4",5
"4/30/2015 5",6
"4/30/2015 6",31
"4/30/2015 7",102
"4/30/2015 8",191
"4/30/2015 9",134
"4/4/2014 0",10
"4/4/2014 1",2
"4/4/2014 10",39
"4/4/2014 11",45
"4/4/2014 12",37
"4/4/2014 13",40
"4/4/2014 14",38
"4/4/2014 15",49
"4/4/2014 16",68
"4/4/2014 17",106
"4/4/2014 18",81
"4/4/2014 19",28
"4/4/2014 20",22
"4/4/2014 21",16
"4/4/2014 22",14
"4/4/2014 23",5
"4/4/2014 4",1
"4/4/2014 6",8
"4/4/2014 7",24
"4/4/2014 8",114
"4/4/2014 9",97
"4/4/2015 0",6
"4/4/2015 1",3
"4/4/2015 10",35
"4/4/2015 11",24
"4/4/2015 12",23
"4/4/2015 13",38
"4/4/2015 14",34
"4/4/2015 15",24
"4/4/2015 16",18
"4/4/2015 17",22
"4/4/2015 18",21
"4/4/2015 19",16
"4/4/2015 20",14
"4/4/2015 21",7
"4/4/2015 22",1
"4/4/2015 23",6
"4/4/2015 4",1
"4/4/2015 5",1
"4/4/2015 7",6
"4/4/2015 8",22
"4/4/2015 9",20
"4/5/2014 0",3
"4/5/2014 10",33
"4/5/2014 11",44
"4/5/2014 12",59
"4/5/2014 13",49
"4/5/2014 14",60
"4/5/2014 15",50
"4/5/2014 16",37
"4/5/2014 17",28
"4/5/2014 18",31
"4/5/2014 19",22
"4/5/2014 2",5
"4/5/2014 20",19
"4/5/2014 21",6
"4/5/2014 22",8
"4/5/2014 23",12
"4/5/2014 3",1
"4/5/2014 5",3
"4/5/2014 6",2
"4/5/2014 7",11
"4/5/2014 8",17
"4/5/2014 9",18
"4/5/2015 0",1
"4/5/2015 1",2
"4/5/2015 10",16
"4/5/2015 11",21
"4/5/2015 12",22
"4/5/2015 13",19
"4/5/2015 14",16
"4/5/2015 15",14
"4/5/2015 16",18
"4/5/2015 17",17
"4/5/2015 18",12
"4/5/2015 19",8
"4/5/2015 2",3
"4/5/2015 20",7
"4/5/2015 21",9
"4/5/2015 22",6
"4/5/2015 23",2
"4/5/2015 3",3
"4/5/2015 4",4
"4/5/2015 5",2
"4/5/2015 7",6
"4/5/2015 8",5
"4/5/2015 9",3
"4/6/2014 0",7
"4/6/2014 1",1
"4/6/2014 10",22
"4/6/2014 11",36
"4/6/2014 12",37
"4/6/2014 13",36
"4/6/2014 14",21
"4/6/2014 15",44
"4/6/2014 16",35
"4/6/2014 17",38
"4/6/2014 18",23
"4/6/2014 19",14
"4/6/2014 2",2
"4/6/2014 20",9
"4/6/2014 21",4
"4/6/2014 22",6
"4/6/2014 23",5
"4/6/2014 3",2
"4/6/2014 4",1
"4/6/2014 5",1
"4/6/2014 6",3
"4/6/2014 7",6
"4/6/2014 8",8
"4/6/2014 9",17
"4/6/2015 0",1
"4/6/2015 10",59
"4/6/2015 11",47
"4/6/2015 12",43
"4/6/2015 13",43
"4/6/2015 14",37
"4/6/2015 15",45
"4/6/2015 16",116
"4/6/2015 17",182
"4/6/2015 18",118
"4/6/2015 19",57
"4/6/2015 20",28
"4/6/2015 21",18
"4/6/2015 22",4
"4/6/2015 23",8
"4/6/2015 3",2
"4/6/2015 4",4
"4/6/2015 5",5
"4/6/2015 6",29
"4/6/2015 7",101
"4/6/2015 8",194
"4/6/2015 9",140
"4/7/2014 0",1
"4/7/2014 10",48
"4/7/2014 11",36
"4/7/2014 12",47
"4/7/2014 13",58
"4/7/2014 14",31
"4/7/2014 15",52
"4/7/2014 16",103
"4/7/2014 17",164
"4/7/2014 18",92
"4/7/2014 19",63
"4/7/2014 20",28
"4/7/2014 21",23
"4/7/2014 22",9
"4/7/2014 23",7
"4/7/2014 4",1
"4/7/2014 5",3
"4/7/2014 6",21
"4/7/2014 7",79
"4/7/2014 8",140
"4/7/2014 9",117
"4/7/2015 0",3
"4/7/2015 10",40
"4/7/2015 11",26
"4/7/2015 12",41
"4/7/2015 13",35
"4/7/2015 14",33
"4/7/2015 15",49
"4/7/2015 16",89
"4/7/2015 17",168
"4/7/2015 18",128
"4/7/2015 19",50
"4/7/2015 20",34
"4/7/2015 21",15
"4/7/2015 22",10
"4/7/2015 23",3
"4/7/2015 4",1
"4/7/2015 5",2
"4/7/2015 6",19
"4/7/2015 7",61
"4/7/2015 8",169
"4/7/2015 9",121
"4/8/2014 0",3
"4/8/2014 10",57
"4/8/2014 11",66
"4/8/2014 12",67
"4/8/2014 13",67
"4/8/2014 14",41
"4/8/2014 15",48
"4/8/2014 16",131
"4/8/2014 17",127
"4/8/2014 18",106
"4/8/2014 19",60
"4/8/2014 20",36
"4/8/2014 21",20
"4/8/2014 22",20
"4/8/2014 23",10
"4/8/2014 3",1
"4/8/2014 4",2
"4/8/2014 5",4
"4/8/2014 6",24
"4/8/2014 7",80
"4/8/2014 8",186
"4/8/2014 9",112
"4/8/2015 0",2
"4/8/2015 1",2
"4/8/2015 10",51
"4/8/2015 11",46
"4/8/2015 12",49
"4/8/2015 13",37
"4/8/2015 14",40
"4/8/2015 15",47
"4/8/2015 16",112
"4/8/2015 17",189
"4/8/2015 18",146
"4/8/2015 19",65
"4/8/2015 20",39
"4/8/2015 21",23
"4/8/2015 22",11
"4/8/2015 23",7
"4/8/2015 4",7
"4/8/2015 5",5
"4/8/2015 6",22
"4/8/2015 7",98
"4/8/2015 8",187
"4/8/2015 9",159
"4/9/2014 0",4
"4/9/2014 10",41
"4/9/2014 11",50
"4/9/2014 12",48
"4/9/2014 13",44
"4/9/2014 14",36
"4/9/2014 15",44
"4/9/2014 16",97
"4/9/2014 17",136
"4/9/2014 18",95
"4/9/2014 19",51
"4/9/2014 20",33
"4/9/2014 21",20
"4/9/2014 22",13
"4/9/2014 23",12
"4/9/2014 4",1
"4/9/2014 5",5
"4/9/2014 6",21
"4/9/2014 7",85
"4/9/2014 8",172
"4/9/2014 9",111
"4/9/2015 0",8
"4/9/2015 1",4
"4/9/2015 10",51
"4/9/2015 11",40
"4/9/2015 12",53
"4/9/2015 13",39
"4/9/2015 14",49
"4/9/2015 15",55
"4/9/2015 16",106
"4/9/2015 17",174
"4/9/2015 18",118
"4/9/2015 19",69
"4/9/2015 20",28
"4/9/2015 21",21
"4/9/2015 22",17
"4/9/2015 23",4
"4/9/2015 4",4
"4/9/2015 5",6
"4/9/2015 6",35
"4/9/2015 7",103
"4/9/2015 8",183
"4/9/2015 9",154
"5/1/2014 0",2
"5/1/2014 1",1
"5/1/2014 10",49
"5/1/2014 11",44
"5/1/2014 12",64
"5/1/2014 13",54
"5/1/2014 14",50
"5/1/2014 15",37
"5/1/2014 16",87
"5/1/2014 17",151
"5/1/2014 18",109
"5/1/2014 19",56
"5/1/2014 20",43
"5/1/2014 21",6
"5/1/2014 22",27
"5/1/2014 23",14
"5/1/2014 3",1
"5/1/2014 4",1
"5/1/2014 5",4
"5/1/2014 6",25
"5/1/2014 7",92
"5/1/2014 8",152
"5/1/2014 9",116
"5/1/2015 0",2
"5/1/2015 1",1
"5/1/2015 10",59
"5/1/2015 11",58
"5/1/2015 12",59
"5/1/2015 13",50
"5/1/2015 14",55
"5/1/2015 15",62
"5/1/2015 16",138
"5/1/2015 17",145
"5/1/2015 18",85
"5/1/2015 19",31
"5/1/2015 20",27
"5/1/2015 21",7
"5/1/2015 22",20
"5/1/2015 23",7
"5/1/2015 4",5
"5/1/2015 5",7
"5/1/2015 6",37
"5/1/2015 7",94
"5/1/2015 8",183
"5/1/2015 9",150
"5/10/2014 0",1
"5/10/2014 1",4
"5/10/2014 10",29
"5/10/2014 11",44
"5/10/2014 12",52
"5/10/2014 13",44
"5/10/2014 14",34
"5/10/2014 15",28
"5/10/2014 16",37
"5/10/2014 17",37
"5/10/2014 18",25
"5/10/2014 19",17
"5/10/2014 2",1
"5/10/2014 20",12
"5/10/2014 21",11
"5/10/2014 22",2
"5/10/2014 23",3
"5/10/2014 6",2
"5/10/2014 7",3
"5/10/2014 8",16
"5/10/2014 9",35
"5/10/2015 0",5
"5/10/2015 1",4
"5/10/2015 10",13
"5/10/2015 11",28
"5/10/2015 12",16
"5/10/2015 13",41
"5/10/2015 14",16
"5/10/2015 15",25
"5/10/2015 16",30
"5/10/2015 17",23
"5/10/2015 18",15
"5/10/2015 19",8
"5/10/2015 20",5
"5/10/2015 22",4
"5/10/2015 23",2
"5/10/2015 3",1
"5/10/2015 6",1
"5/10/2015 7",8
"5/10/2015 8",8
"5/10/2015 9",14
"5/11/2014 1",1
"5/11/2014 10",31
"5/11/2014 11",31
"5/11/2014 12",33
"5/11/2014 13",40
"5/11/2014 14",48
"5/11/2014 15",23
"5/11/2014 16",32
"5/11/2014 17",36
"5/11/2014 18",15
"5/11/2014 19",17
"5/11/2014 2",1
"5/11/2014 20",6
"5/11/2014 21",3
"5/11/2014 22",4
"5/11/2014 23",1
"5/11/2014 6",1
"5/11/2014 7",3
"5/11/2014 8",2
"5/11/2014 9",8
"5/11/2015 0",1
"5/11/2015 10",53
"5/11/2015 11",35
"5/11/2015 12",37
"5/11/2015 13",21
"5/11/2015 14",26
"5/11/2015 15",45
"5/11/2015 16",124
"5/11/2015 17",186
"5/11/2015 18",134
"5/11/2015 19",72
"5/11/2015 20",27
"5/11/2015 21",23
"5/11/2015 22",3
"5/11/2015 23",2
"5/11/2015 4",4
"5/11/2015 5",8
"5/11/2015 6",35
"5/11/2015 7",88
"5/11/2015 8",227
"5/11/2015 9",146
"5/12/2014 1",1
"5/12/2014 10",50
"5/12/2014 11",33
"5/12/2014 12",50
"5/12/2014 13",32
"5/12/2014 14",27
"5/12/2014 15",39
"5/12/2014 16",107
"5/12/2014 17",167
"5/12/2014 18",123
"5/12/2014 19",46
"5/12/2014 2",2
"5/12/2014 20",32
"5/12/2014 21",19
"5/12/2014 22",12
"5/12/2014 23",2
"5/12/2014 5",6
"5/12/2014 6",27
"5/12/2014 7",90
"5/12/2014 8",191
"5/12/2014 9",124
"5/12/2015 0",1
"5/12/2015 10",49
"5/12/2015 11",45
"5/12/2015 12",54
"5/12/2015 13",49
"5/12/2015 14",19
"5/12/2015 15",38
"5/12/2015 16",110
"5/12/2015 17",189
"5/12/2015 18",124
"5/12/2015 19",62
"5/12/2015 20",35
"5/12/2015 21",14
"5/12/2015 22",6
"5/12/2015 23",6
"5/12/2015 4",5
"5/12/2015 5",8
"5/12/2015 6",44
"5/12/2015 7",103
"5/12/2015 8",175
"5/12/2015 9",169
"5/13/2014 0",2
"5/13/2014 10",55
"5/13/2014 11",43
"5/13/2014 12",52
"5/13/2014 13",54
"5/13/2014 14",27
"5/13/2014 15",51
"5/13/2014 16",103
"5/13/2014 17",152
"5/13/2014 18",116
"5/13/2014 19",52
"5/13/2014 20",34
"5/13/2014 21",23
"5/13/2014 22",33
"5/13/2014 23",3
"5/13/2014 4",1
"5/13/2014 5",7
"5/13/2014 6",26
"5/13/2014 7",115
"5/13/2014 8",186
"5/13/2014 9",100
"5/13/2015 0",2
"5/13/2015 1",1
"5/13/2015 10",36
"5/13/2015 11",38
"5/13/2015 12",52
"5/13/2015 13",39
"5/13/2015 14",44
"5/13/2015 15",50
"5/13/2015 16",112
"5/13/2015 17",196
"5/13/2015 18",125
"5/13/2015 19",54
"5/13/2015 20",36
"5/13/2015 21",18
"5/13/2015 22",24
"5/13/2015 23",4
"5/13/2015 4",3
"5/13/2015 5",7
"5/13/2015 6",40
"5/13/2015 7",93
"5/13/2015 8",223
"5/13/2015 9",139
"5/14/2014 10",46
"5/14/2014 11",51
"5/14/2014 12",58
"5/14/2014 13",39
"5/14/2014 14",26
"5/14/2014 15",49
"5/14/2014 16",115
"5/14/2014 17",145
"5/14/2014 18",92
"5/14/2014 19",51
"5/14/2014 20",32
"5/14/2014 21",24
"5/14/2014 22",17
"5/14/2014 23",7
"5/14/2014 5",11
"5/14/2014 6",22
"5/14/2014 7",101
"5/14/2014 8",208
"5/14/2014 9",88
"5/14/2015 0",5
"5/14/2015 1",1
"5/14/2015 10",45
"5/14/2015 11",52
"5/14/2015 12",36
"5/14/2015 13",35
"5/14/2015 14",41
"5/14/2015 15",42
"5/14/2015 16",124
"5/14/2015 17",173
"5/14/2015 18",119
"5/14/2015 19",77
"5/14/2015 20",26
"5/14/2015 21",18
"5/14/2015 22",9
"5/14/2015 23",4
"5/14/2015 4",4
"5/14/2015 5",9
"5/14/2015 6",28
"5/14/2015 7",113
"5/14/2015 8",229
"5/14/2015 9",153
"5/15/2014 0",1
"5/15/2014 1",2
"5/15/2014 10",55
"5/15/2014 11",52
"5/15/2014 12",47
"5/15/2014 13",51
"5/15/2014 14",30
"5/15/2014 15",51
"5/15/2014 16",87
"5/15/2014 17",171
"5/15/2014 18",120
"5/15/2014 19",53
"5/15/2014 20",29
"5/15/2014 21",22
"5/15/2014 22",23
"5/15/2014 23",9
"5/15/2014 4",1
"5/15/2014 5",5
"5/15/2014 6",27
"5/15/2014 7",93
"5/15/2014 8",180
"5/15/2014 9",98
"5/15/2015 0",4
"5/15/2015 1",1
"5/15/2015 10",50
"5/15/2015 11",54
"5/15/2015 12",48
"5/15/2015 13",49
"5/15/2015 14",53
"5/15/2015 15",47
"5/15/2015 16",104
"5/15/2015 17",159
"5/15/2015 18",83
"5/15/2015 19",48
"5/15/2015 20",18
"5/15/2015 21",9
"5/15/2015 22",7
"5/15/2015 23",6
"5/15/2015 4",3
"5/15/2015 5",6
"5/15/2015 6",31
"5/15/2015 7",85
"5/15/2015 8",179
"5/15/2015 9",124
"5/16/2014 0",4
"5/16/2014 1",1
"5/16/2014 10",47
"5/16/2014 11",68
"5/16/2014 12",55
"5/16/2014 13",55
"5/16/2014 14",43
"5/16/2014 15",50
"5/16/2014 16",120
"5/16/2014 17",140
"5/16/2014 18",88
"5/16/2014 19",43
"5/16/2014 20",18
"5/16/2014 21",5
"5/16/2014 22",14
"5/16/2014 23",9
"5/16/2014 4",1
"5/16/2014 5",7
"5/16/2014 6",26
"5/16/2014 7",79
"5/16/2014 8",162
"5/16/2014 9",107
"5/16/2015 0",5
"5/16/2015 1",3
"5/16/2015 10",26
"5/16/2015 11",38
"5/16/2015 12",43
"5/16/2015 13",26
"5/16/2015 14",44
"5/16/2015 15",31
"5/16/2015 16",46
"5/16/2015 17",31
"5/16/2015 18",16
"5/16/2015 19",18
"5/16/2015 2",3
"5/16/2015 20",9
"5/16/2015 21",5
"5/16/2015 22",11
"5/16/2015 23",2
"5/16/2015 6",1
"5/16/2015 7",10
"5/16/2015 8",14
"5/16/2015 9",12
"5/17/2014 0",7
"5/17/2014 1",3
"5/17/2014 10",41
"5/17/2014 11",62
"5/17/2014 12",47
"5/17/2014 13",48
"5/17/2014 14",29
"5/17/2014 15",38
"5/17/2014 16",32
"5/17/2014 17",29
"5/17/2014 18",27
"5/17/2014 19",22
"5/17/2014 20",16
"5/17/2014 21",15
"5/17/2014 22",8
"5/17/2014 23",2
"5/17/2014 4",1
"5/17/2014 6",2
"5/17/2014 7",9
"5/17/2014 8",20
"5/17/2014 9",27
"5/17/2015 0",3
"5/17/2015 1",1
"5/17/2015 10",23
"5/17/2015 11",30
"5/17/2015 12",34
"5/17/2015 13",30
"5/17/2015 14",21
"5/17/2015 15",35
"5/17/2015 16",26
"5/17/2015 17",12
"5/17/2015 18",24
"5/17/2015 19",13
"5/17/2015 20",10
"5/17/2015 21",6
"5/17/2015 22",4
"5/17/2015 4",1
"5/17/2015 5",1
"5/17/2015 6",4
"5/17/2015 7",21
"5/17/2015 8",19
"5/17/2015 9",10
"5/18/2014 0",1
"5/18/2014 1",1
"5/18/2014 10",42
"5/18/2014 11",51
"5/18/2014 12",30
"5/18/2014 13",34
"5/18/2014 14",28
"5/18/2014 15",31
"5/18/2014 16",46
"5/18/2014 17",21
"5/18/2014 18",25
"5/18/2014 19",16
"5/18/2014 2",1
"5/18/2014 20",8
"5/18/2014 21",9
"5/18/2014 22",2
"5/18/2014 23",2
"5/18/2014 5",2
"5/18/2014 6",11
"5/18/2014 7",14
"5/18/2014 8",12
"5/18/2014 9",31
"5/18/2015 0",1
"5/18/2015 1",2
"5/18/2015 10",44
"5/18/2015 11",28
"5/18/2015 12",39
"5/18/2015 13",33
"5/18/2015 14",26
"5/18/2015 15",41
"5/18/2015 16",123
"5/18/2015 17",186
"5/18/2015 18",131
"5/18/2015 19",69
"5/18/2015 20",30
"5/18/2015 21",18
"5/18/2015 22",9
"5/18/2015 23",5
"5/18/2015 4",4
"5/18/2015 5",4
"5/18/2015 6",38
"5/18/2015 7",99
"5/18/2015 8",210
"5/18/2015 9",139
"5/19/2014 10",27
"5/19/2014 11",36
"5/19/2014 12",47
"5/19/2014 13",28
"5/19/2014 14",29
"5/19/2014 15",58
"5/19/2014 16",95
"5/19/2014 17",163
"5/19/2014 18",113
"5/19/2014 19",61
"5/19/2014 2",1
"5/19/2014 20",38
"5/19/2014 21",16
"5/19/2014 22",6
"5/19/2014 23",5
"5/19/2014 4",1
"5/19/2014 5",5
"5/19/2014 6",32
"5/19/2014 7",93
"5/19/2014 8",155
"5/19/2014 9",102
"5/19/2015 0",2
"5/19/2015 10",48
"5/19/2015 11",39
"5/19/2015 12",50
"5/19/2015 13",45
"5/19/2015 14",37
"5/19/2015 15",45
"5/19/2015 16",128
"5/19/2015 17",201
"5/19/2015 18",125
"5/19/2015 19",65
"5/19/2015 20",22
"5/19/2015 21",23
"5/19/2015 22",18
"5/19/2015 23",4
"5/19/2015 4",4
"5/19/2015 5",8
"5/19/2015 6",36
"5/19/2015 7",115
"5/19/2015 8",224
"5/19/2015 9",142
"5/2/2014 0",2
